Vforce,Charge
-1.9227E+0,-154.4336E-12
-1.9113E+0,-153.8294E-12
-1.8961E+0,-153.2856E-12
-1.8778E+0,-152.6945E-12
-1.8639E+0,-152.0088E-12
-1.8446E+0,-151.3231E-12
-1.8356E+0,-150.6710E-12
-1.8177E+0,-149.9969E-12
-1.8034E+0,-149.3269E-12
-1.7885E+0,-148.6467E-12
-1.7715E+0,-147.9233E-12
-1.7584E+0,-147.1875E-12
-1.7407E+0,-146.4860E-12
-1.7282E+0,-145.7983E-12
-1.7132E+0,-145.0721E-12
-1.6987E+0,-144.2486E-12
-1.6826E+0,-143.5210E-12
-1.6678E+0,-142.7866E-12
-1.6515E+0,-141.9974E-12
-1.6384E+0,-141.2102E-12
-1.6200E+0,-140.3922E-12
-1.6067E+0,-139.6139E-12
-1.5885E+0,-138.8240E-12
-1.5790E+0,-138.0025E-12
-1.5589E+0,-137.1872E-12
-1.5474E+0,-136.3616E-12
-1.5283E+0,-135.5450E-12
-1.5146E+0,-134.7338E-12
-1.4993E+0,-133.8636E-12
-1.4838E+0,-132.9654E-12
-1.4701E+0,-132.1131E-12
-1.4529E+0,-131.2957E-12
-1.4375E+0,-130.4790E-12
-1.4246E+0,-129.5390E-12
-1.4074E+0,-128.6099E-12
-1.3926E+0,-127.7555E-12
-1.3776E+0,-126.9669E-12
-1.3604E+0,-126.0927E-12
-1.3462E+0,-125.1437E-12
-1.3332E+0,-124.2427E-12
-1.3169E+0,-123.3355E-12
-1.2958E+0,-122.4846E-12
-1.2861E+0,-121.6096E-12
-1.2714E+0,-120.6723E-12
-1.2571E+0,-119.7076E-12
-1.2431E+0,-118.7565E-12
-1.2258E+0,-117.9213E-12
-1.2100E+0,-116.9929E-12
-1.1975E+0,-116.0481E-12
-1.1788E+0,-115.0422E-12
-1.1632E+0,-114.0904E-12
-1.1513E+0,-113.2127E-12
-1.1352E+0,-112.3255E-12
-1.1169E+0,-111.3484E-12
-1.1029E+0,-110.3816E-12
-1.0892E+0,-109.4003E-12
-1.0747E+0,-108.5028E-12
-1.0577E+0,-107.5648E-12
-1.0427E+0,-106.5589E-12
