Vforce,Charge
-1.5851E+0,-2.1443E-9
-1.5687E+0,-2.1383E-9
-1.5517E+0,-2.1323E-9
-1.5355E+0,-2.1264E-9
-1.5195E+0,-2.1206E-9
-1.5074E+0,-2.1147E-9
-1.4886E+0,-2.1086E-9
-1.4754E+0,-2.1025E-9
-1.4621E+0,-2.0963E-9
-1.4460E+0,-2.0902E-9
-1.4314E+0,-2.0841E-9
-1.4154E+0,-2.0778E-9
-1.4008E+0,-2.0716E-9
-1.3866E+0,-2.0653E-9
-1.3686E+0,-2.0590E-9
-1.3541E+0,-2.0527E-9
-1.3391E+0,-2.0462E-9
-1.3242E+0,-2.0397E-9
-1.3089E+0,-2.0331E-9
-1.2949E+0,-2.0267E-9
-1.2795E+0,-2.0202E-9
-1.2618E+0,-2.0135E-9
-1.2468E+0,-2.0066E-9
-1.2312E+0,-1.9998E-9
-1.2213E+0,-1.9930E-9
-1.2018E+0,-1.9862E-9
-1.1876E+0,-1.9792E-9
-1.1722E+0,-1.9721E-9
-1.1570E+0,-1.9650E-9
-1.1439E+0,-1.9578E-9
-1.1317E+0,-1.9507E-9
-1.1124E+0,-1.9435E-9
-1.0985E+0,-1.9361E-9
